Vine,Tray,TrayFruit,FruitNum,FruitUUID,ShootID,FruitPos,FloweringColour,SubTLeaf,Height,Notes,SeedCount,FASTDate,OrchName,ExptName,Cultivar,TmtNAME,BlockNAME,PlotNAME,Location,FreshWeight,DishID,FWslice,DWslice,L1,Chroma1,Hue1,L2,Chroma2,Hue2,Firm1,Firm2,SSC1,SSC2,DryMatter,AvHue,AvFirm,AvSSC,Comments
4,181,14,371,40371,142,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,112.68,D1478,7.9,1.4,74.9,29.1,100.7,74.8,27.1,99.7,6.6,6,9.9,,17.5,100.2,6.3,9.9,
4,181,15,372,40372,142,3,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,117.97,D1479,8.8,1.6,75.3,25.1,100.2,75,26.2,99.9,7.3,7,10,,18.2,100.1,7.1,10,
4,181,16,373,40373,142,4,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,120.92,D1480,8.2,1.5,75,26.3,99.6,73.6,29.8,99.5,6.4,5.6,10.1,,17.9,99.6,6,10.1,
4,181,17,374,40374,142,5,y,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,100.58,D1481,7.1,1.2,69.9,31.7,98.9,72.2,27.7,100.5,4.9,5.5,11.9,,17.5,99.7,5.2,11.9,
4,181,18,375,40375,143,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,181,,110.98,D1482,6.8,1.2,74.3,29.8,99.7,74.2,29.2,100.5,6.1,6.3,9.8,,17.3,100.1,6.2,9.8,
4,182,1,376,40376,143,2,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,116.74,D0560,4.9,0.9,75,27.7,100.7,75.7,29.2,101.3,7.3,6.8,11,,17.8,101,7,11,
4,182,2,377,40377,143,3,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,119.79,D0561,5.2,0.9,74.7,29.5,102.5,72.7,32.1,102.7,6.9,7.6,10,,17.9,102.6,7.3,10,
4,182,3,378,40378,143,4,y,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,109.79,D0562,4.1,0.7,71.5,26.9,100.2,72.9,28.6,102.2,6.7,6.9,11.5,,16.9,101.2,6.8,11.5,
4,182,4,379,40379,143,5,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,95.42,D0563,4.2,0.7,71.9,27.9,100.4,73.9,30.4,100.6,6.5,6.6,11,,17.2,100.5,6.5,11,
4,182,5,380,40380,145,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,130.87,D0564,4.8,0.9,66.5,25.2,100,73.9,30.3,101.4,7.7,7.6,10.5,,17.8,100.7,7.6,10.5,
4,182,6,381,40381,145,2,y,s,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,117.53,D0565,5.3,0.9,74.5,24.6,100.4,75.1,24.7,100.5,7.8,8.3,9.5,,17.7,100.5,8,9.5,
4,182,7,382,40382,145,3,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,121.66,D0566,5.4,1,72.6,27.5,99.5,72.7,24.3,99.1,7.9,6.9,10.5,,17.7,99.3,7.4,10.5,
4,182,8,383,40383,145,4,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,122.5,D0567,4.5,0.8,73.9,24.7,99.6,73.1,28.3,99.3,6.8,6.4,10,,17.8,99.5,6.6,10,
4,182,9,384,40384,145,5,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,106.15,D0568,4.6,0.8,72,32.7,100.4,72.7,32.5,100.4,6.7,6.2,10.5,,18.2,100.4,6.4,10.5,
4,182,10,385,40385,147,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,103.05,D0569,5.1,0.6,74.1,31.1,102,74.6,28.5,101.7,7.5,6,9,,11.7,101.9,6.7,9,
4,182,11,386,40386,148,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,93.43,D0570,4.2,0.8,71.8,34.8,103.5,72.3,30.1,100.8,6,6.9,11,,18.9,102.2,6.4,11,
4,182,12,387,40387,148,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,108.02,D0571,4.4,0.8,72.6,33.9,101.8,73.9,27.2,100.1,7.6,7.7,10.5,,18,101,7.6,10.5,
4,182,13,388,40388,148,3,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,80.83,D0572,3.8,0.7,69.3,32.3,101.6,71.8,24.7,100.2,6.5,7.1,11.5,,17.8,100.9,6.8,11.5,
4,182,14,389,40389,150,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,107.29,D0573,4.9,0.9,73.5,27.7,100.1,73.8,27.8,100.8,8.5,7.7,10.5,,18,100.5,8.1,10.5,
4,182,15,390,40390,150,2,y,s,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,114.33,D0574,4.7,0.9,73.5,28.2,100.3,73,30.3,100.7,6.8,6.8,11,,18,100.5,6.8,11,
4,182,16,391,40391,150,3,y,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,123.17,D0576,5.2,0.9,70.2,33.3,100.2,72.4,28.7,99.8,7.2,5.9,11.5,,18.2,100,6.5,11.5,
4,182,17,392,40392,150,4,y,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,103.98,D0575,4.4,0.8,72.8,27.5,99.9,73.3,25.4,100.2,6.6,6.6,11.5,,18.2,100.1,6.6,11.5,
4,182,18,393,40393,151,1,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,182,,117.26,D0577,5.5,1,72.6,27.4,99.7,73.5,27.1,100.1,6.7,6.4,11.5,,17.8,99.9,6.5,11.5,
4,183,1,394,40394,151,2,y,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,131.06,D0126,5.4,0.9,72.4,31.3,99.6,72.2,26.3,99.2,6.4,6.4,13,,16.9,99.4,6.4,13,
4,183,2,395,40395,151,3,y,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,121.15,D0127,5.1,0.9,69.9,31.3,99.7,70.5,32.9,100.9,6.7,6.2,11.5,,17,100.3,6.4,11.5,
4,183,3,396,40396,152,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,104.59,D0128,4.5,0.8,74.2,29.4,100.9,74.4,32.8,100.2,6.9,6.1,10,,18.5,100.6,6.5,10,
4,183,4,397,40397,152,3,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,120.5,D0129,5.6,1,76.4,28.6,100.6,75.8,28.6,100.5,7.2,6.1,9.5,,18.2,100.6,6.6,9.5,
4,183,5,398,40398,152,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,119.95,D0130,4.8,0.9,74.5,29.1,99.5,74.9,30.7,99.9,6.9,7.2,10.5,,17.8,99.7,7,10.5,
4,183,6,399,40399,152,4,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,109.03,D0131,3.5,0.6,73.8,29.4,100.4,74.2,28,99.5,6.4,6.8,9.5,,17.3,100,6.6,9.5,
4,183,7,400,40400,152,5,w,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,121.91,D0132,5.9,1,75.4,29.5,100,74.6,28.6,100.3,6.9,6.8,9.5,,17.4,100.2,6.8,9.5,
4,183,8,401,40401,152,6,w,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,103.77,D0133,4.6,0.8,73.3,30.6,100.8,73.2,31.5,100.5,5.8,5.2,10.5,,17.4,100.7,5.5,10.5,
4,183,9,402,40402,153,1,w,n,-10,,x,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,101.03,D0134,4.2,0.7,73.5,32.2,102.3,73.6,32.3,101.3,6.4,6.6,10,,16.9,101.8,6.5,10,
4,183,10,403,40403,153,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,96.33,D0135,4.6,0.8,73.7,32.4,102.1,73.9,32,102.1,7.5,6.4,9,,16.7,102.1,6.9,9,
4,183,11,404,40404,154,1,p,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,101.84,D0136,4.3,0.9,68.5,28.5,99.4,66.1,29.4,99.8,3.8,3.5,13.5,,19.6,99.6,3.6,13.5,
4,183,12,405,40405,156,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,116.25,D0137,4.3,0.8,62.5,24.9,98.6,64.9,26.4,99.7,2.9,3.7,15,,19.6,99.2,3.3,15,
4,183,13,406,40406,156,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,104.46,D0138,4.2,0.8,61.8,24.4,100.2,62,23.3,99.9,2.4,2.5,15.5,,18.9,100.1,2.5,15.5,
4,183,14,407,40407,156,3,y,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,118.81,D0139,4,0.8,60,25.4,99.3,59.6,26.8,100.4,2.1,1.9,16,,19.3,99.9,2,16,
4,183,15,408,40408,156,4,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,111.53,D0140,4.3,0.8,66.1,24.2,99.7,66.9,24.1,99.5,3.4,3.3,15,,19.1,99.6,3.4,15,
4,183,16,409,40409,156,5,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,102.22,D0141,4,0.8,63.8,22.1,99.6,62.9,25.2,100.2,3.5,3.3,15,,18.6,99.9,3.4,15,
4,183,17,410,40410,159,1,w,l,20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,127.37,D0142,4.1,0.8,59.6,25.5,99.3,59.4,24.4,100.1,2.4,2.4,15.5,,19,99.7,2.4,15.5,
4,183,18,411,40411,159,2,w,n,20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,183,,112.1,D0143,4.5,0.9,61.7,25.7,100.3,60.8,22.1,99.6,4.1,3.9,15.5,,19,100,4,15.5,
4,184,1,412,40412,160,1,w,l,20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,149.52,D3199,8.7,1.7,73.5,27.7,99.9,72.5,24.9,99.9,5.8,5.7,14,,19.9,99.9,5.8,14,
4,184,2,413,40413,160,2,w,l,20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,136.61,D3200,7.7,1.5,72.4,25.3,99.4,73.4,23.3,99.7,5.4,4.8,13.8,,19.6,99.6,5.1,13.8,
4,184,3,414,40414,160,3,y,l,20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,143.64,D3201,8.5,1.7,70.5,28.6,100.1,69.6,25.6,98.1,4.7,5.8,14.5,,19.3,99.1,5.3,14.5,
4,184,4,415,40415,161,1,y,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,121.43,D3202,8.4,1.6,70.4,28.4,101.1,70.4,27.8,100.4,5.5,5.1,14.1,,18.8,100.8,5.3,14.1,
4,184,5,416,40416,161,2,y,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,131.47,D3203,8.6,1.6,66.8,27,100,66.9,26,99.9,4.6,4.8,15.1,,18.6,100,4.7,15.1,
4,184,6,417,40417,161,3,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,132.65,D3204,8.1,1.5,66.7,27.2,99.8,64.6,20.6,99.6,4.1,3.5,15.8,,18.9,99.7,3.8,15.8,
4,184,7,418,40418,161,4,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,114.67,D3205,6.8,1.2,64.8,24.9,99.5,68.5,27.9,99.9,4.6,4.6,14.8,,18.1,99.7,4.6,14.8,
4,184,8,419,40419,162,1,y,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,130.84,D3206,8.3,1.6,70.8,28.4,100.7,68.9,24.9,100.2,5.7,5.3,14.1,,18.7,100.5,5.5,14.1,
4,184,9,420,40420,162,2,w,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,123.62,D3207,8.1,1.5,70.3,25.5,100.4,70.5,24.6,99.9,5.6,5.7,13.8,,18.9,100.2,5.6,13.8,
4,184,10,421,40421,162,3,w,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,126.4,D3208,8,1.5,68.2,24.1,99.7,66.7,26.9,100.5,5.4,4.9,14,,19.2,100.1,5.1,14,
4,184,11,422,40422,162,4,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,116.38,D3209,6.3,1.2,63.2,21.2,99.5,65.6,21.1,99.8,3.8,3.4,15.1,,19.3,99.7,3.6,15.1,
4,184,12,423,40423,162,5,w,n,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,128.5,D3210,7.3,1.4,70.3,26.4,99.8,69.6,24.2,100.2,5.5,5.8,14,,19.2,100,5.7,14,
4,184,13,424,40424,163,1,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,130.1,D3211,8,1.5,69,28.7,99.7,68,26.1,100.2,5.2,5,14.8,,18.5,100,5.1,14.8,
4,184,14,425,40425,163,2,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,112.36,D3212,7.8,1.4,65.9,26.8,100.2,67.7,27.5,99.6,5.4,5.1,14.5,,18,99.9,5.2,14.5,
4,184,15,426,40426,164,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,121.16,D3213,7.5,1.4,65,23.8,100.8,66.9,23.7,100,5.2,4.6,15.5,,18.7,100.4,4.9,15.5,
4,184,16,427,40427,164,2,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,112.31,D3214,6.3,1.2,67.6,23.9,99.7,65.4,26.2,98.7,4.3,4.5,15,,19.1,99.2,4.4,15,
4,184,17,428,40428,164,3,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,92.35,D3215,6.1,1.1,63,24.4,100,63.8,24.5,100.6,4.3,4.1,14.2,,17.8,100.3,4.2,14.2,
4,184,18,429,40429,165,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,184,,129.85,D3216,7,1.4,63.7,21.3,100,64.5,22.4,100,2.8,2.9,15.8,,19.4,100,2.9,15.8,
4,185,1,430,40430,165,2,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,125.18,D0542,4.3,0.8,65.1,22.5,98.3,66.6,24,100.1,5.2,5.1,15,,19.4,99.2,5.1,15,
4,185,2,431,40431,165,3,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,119.91,D0543,4,0.8,64.3,23.7,99.9,64.3,23.6,99.6,4.1,3.5,15,,19.5,99.8,3.8,15,
4,185,3,432,40432,166,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,127.15,D0544,5.1,1,70.2,26.5,100.1,69.5,25.6,99.7,7.8,5.7,14.5,,19.5,99.9,6.7,14.5,
4,185,4,433,40433,166,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,117.84,D0545,4.4,0.9,68.1,29.4,100.5,69,25.7,100,5.2,5.6,14.5,,19.5,100.3,5.4,14.5,
4,185,5,434,40434,166,3,w,m,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,99.81,D0546,3.8,0.7,65.8,29.2,100.3,64.3,24.6,100.2,5.1,4.7,14.5,,18.5,100.3,4.9,14.5,
4,185,6,435,40435,166,4,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,121.85,D0547,4.5,0.8,68.5,27.4,97.6,68.3,25.5,99.9,5.9,5.9,14.5,,18.6,98.8,5.9,14.5,
4,185,7,436,40436,167,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,121.2,D0548,3.9,0.8,62,25.9,100.2,61,23.7,99.9,2.9,3.2,16,,19.5,100.1,3,16,
4,185,8,437,40437,167,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,132.48,D0549,4.4,0.8,58.9,20.4,96.7,60.6,22.2,100.1,3.2,3.5,16,,18.9,98.4,3.3,16,
4,185,9,438,40438,167,3,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,127.68,D0550,4.2,0.8,57.3,24,99.3,57.6,20.7,99.2,2.6,2.3,16,,18.5,99.3,2.4,16,
4,185,10,439,40439,167,4,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,130.42,D0551,4.7,0.9,63.3,27,99.5,62.1,22.6,99,5.3,4.4,15.5,,18.5,99.3,4.9,15.5,
4,185,11,440,40440,167,5,y,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,117.35,D0552,3.6,0.7,57.6,20.9,99.3,58.6,21.9,99.2,2.5,2.2,16.5,,19.7,99.3,2.3,16.5,
4,185,12,441,40441,167,6,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,132.76,D0553,3.8,0.7,60.3,23.9,98.7,61.8,24.6,98.6,2,2.5,16,,18.5,98.7,2.2,16,
4,185,13,442,40442,168,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,123.16,D0554,4.8,0.9,71.3,24.6,99.6,71.6,24.7,100,6.6,6.2,14,,18.9,99.8,6.4,14,
4,185,14,443,40443,168,2,w,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,87.22,D0555,3.4,0.6,62.2,24,100.2,60.6,23.5,99.8,5.6,5.9,14,,17.5,100,5.7,14,
4,185,15,444,40444,169,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,117.18,D0556,4.3,0.8,66.6,27.2,100.2,66.6,24.3,100.3,5.7,6.1,14,,18.9,100.3,5.9,14,
4,185,16,4441,44441,169,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,113.58,D0557,4.5,0.9,69.8,26.3,100.1,67.5,25.8,97.8,6.8,7.1,14,,18.9,99,7,14,
4,185,17,445,40445,169,3,w,m,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,109,D0558,4.3,0.8,69.5,23.2,99.1,68.7,25,100.6,7,7,13,,18.3,99.9,7,13,
4,185,18,446,40446,169,4,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,185,,108.39,D0559,4,0.8,66.7,24.1,100.1,66.3,23.5,100.3,6.3,6,14,,18.6,100.2,6.1,14,
4,186,1,447,40447,169,5,w,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,121.12,D0234,4.4,0.8,63,21.5,99.6,59.2,21.4,99.2,3.8,3.6,14.5,,18.5,99.4,3.7,14.5,
4,186,2,448,40448,169,6,w,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,127.71,D0235,4.5,0.8,64.1,24.4,98.7,63.3,24.9,99.5,5,4,14.5,,18.7,99.1,4.5,14.5,
4,186,3,449,40449,170,1,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,130.89,D0236,5.7,1.1,71.7,26.2,99.7,71.4,27.2,100.2,6.8,5.8,14,,18.9,100,6.3,14,
4,186,4,450,40450,170,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,138.39,D0237,5.2,1,67,23.2,99,67.3,24.7,99.2,4.1,4,14.5,,19.5,99.1,4,14.5,
4,186,5,451,40451,170,3,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,150.79,D0238,6.8,1.4,68.8,27,99.2,69.9,24.4,98.9,5.7,5.4,15,,19.9,99.1,5.5,15,
4,186,6,452,40452,170,4,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,141.25,D0239,5.8,1.1,68.8,26.1,99.9,70.5,29.5,100.7,5.3,4.4,14.5,,19.3,100.3,4.8,14.5,
4,186,7,453,40453,170,5,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,138.14,D0240,5.7,1.1,68.6,21.8,98.3,70,22.4,99.2,6.2,5.7,14,,19.2,98.8,6,14,
4,186,8,454,40454,170,6,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,137.73,D1321,5.3,1,69.4,25.5,99.6,69.7,25.3,100.2,6.1,5,14.5,,19.2,99.9,5.6,14.5,
4,186,9,455,40455,171,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,130.94,D1322,5,1,67.7,29.4,99.3,67.6,28.6,99.3,3.6,3.4,15,,19.4,99.3,3.5,15,
4,186,10,456,40456,171,2,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,104.05,D1323,4,0.8,58.7,22.8,100,60.4,22.9,100.4,2.4,2.2,16,,19.7,100.2,2.3,16,
4,186,11,457,40457,172,1,p,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,132.78,D1324,6.3,1.2,70.8,26.2,100,71.5,26.4,100.5,6.7,6.5,14.5,,18.1,100.3,6.6,14.5,
4,186,12,459,40459,172,2,w,m,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,94.83,D1325,4.3,0.8,64,23.5,99.3,64.2,25.6,99.9,5.4,5.1,14.5,,17.6,99.6,5.2,14.5,
4,186,13,458,40458,172,3,w,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,97.02,D1326,4.1,0.7,67.8,28.2,100,68.6,26.6,100.2,5.4,5.1,14.5,,17.6,100.1,5.2,14.5,
4,186,14,460,40460,173,1,w,n,-20,,x,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,129.8,D1327,4.6,0.9,67.4,26,99,67.1,24.2,99.6,4.3,3.9,15,,18.4,99.3,4.1,15,
4,186,15,461,40461,173,2,w,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,128.31,D1328,4.3,0.8,68.6,28.7,99.7,69,27,98.3,4.9,5.3,14,,18.2,99,5.1,14,
4,186,16,462,40462,173,3,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,150.83,D1329,5.1,1,67.9,26.5,99.2,69.4,22.9,98.7,4.6,3.9,15,,19.3,99,4.3,15,
4,186,17,463,40463,173,4,w,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,117.46,D1330,4.6,0.8,66.1,25.7,99.5,66.6,25.8,99.2,4.3,3.8,15,,18.4,99.4,4,15,
4,186,18,464,40464,174,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,186,,138.58,D1331,5.6,1,67.1,24.2,99,67,27.4,100.4,5.5,5.2,15,,18.5,99.7,5.3,15,
4,187,1,465,40465,174,2,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,187,,153.87,D1207,10.9,2.1,70.2,26.7,98.5,69.9,25.5,99.9,5.3,5.2,14.8,,19.4,99.2,5.3,14.8,
4,187,2,466,40466,174,3,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,187,,127.79,D1208,8.1,1.5,66.1,28.8,99.9,65.2,23.8,99.1,3.9,4.5,15.3,,19,99.5,4.2,15.3,
4,187,3,467,40467,174,4,w,l,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,187,,125.68,D1209,7,1.3,63.8,25.7,98.5,65.2,27.9,99.2,3.4,3.9,15.2,,18.7,98.9,3.6,15.2,
4,187,4,468,40468,174,5,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,187,,135.32,D1210,6.7,1.2,66.2,25.3,99.2,64.7,25.7,99.2,4.4,4,15.4,,18.5,99.2,4.2,15.4,
4,187,5,469,40469,175,1,w,n,-10,fell off,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,187,,,,,,,,,,,,,,,,,,,,NF
4,187,6,470,40470,175,2,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,187,,107.98,D1211,6.7,1.2,67.6,24.7,99.9,68.6,24.4,99.2,5.8,5.7,14,,18.3,99.6,5.7,14,
4,187,7,471,40471,175,3,y,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,187,,124.92,D1212,8.4,1.5,69.9,24,99.2,68.8,22.8,99.4,6.4,6.8,13.3,,18.3,99.3,6.6,13.3,
4,187,8,472,40472,175,4,w,n,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,187,,148.39,D1213,10.4,1.9,69.5,25.1,99.1,69.2,27.1,99.5,7,6.9,12.4,,18.2,99.3,7,12.4,
4,187,9,473,40473,175,5,w,l,-10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,187,,164.11,D1214,12,2.2,67.3,28.4,99.8,67.8,25.1,98.6,5.8,6.2,14.2,,18.4,99.2,6,14.2,
4,187,10,474,40474,175,6,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,187,,143.32,D1215,8.4,1.5,66,24.3,98.3,64.7,23.3,99.3,5.3,5.1,13.9,,17.5,98.8,5.2,13.9,
4,187,11,475,40475,175,7,y,l,10,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,187,,158.41,D1216,9.5,1.8,65.8,25.7,99.2,65.8,24.9,99.3,4.2,4.9,13.7,,18.4,99.3,4.5,13.7,
4,187,12,476,40476,175,8,y,l,10,sclerotinia,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,187,,50.97,D1217,5.6,0.9,73.5,31.4,102.5,70.1,31.7,101.5,6.6,8.3,10,,15.9,102,7.5,10,
4,187,13,477,40477,176,1,w,n,-20,,,30/04/2020,KiwMac,Variability 9 Vines,Gold3,Conventional,4,187,,121.02,D1218,6.9,1.3,70.9,26.9,99.2,70.5,26,99,6,6.3,14,,18.7,99.1,6.1,14,
